Price,Description,Location,Area,No_rooms,No_bathrooms,City,Category,Price/m2
85000,"SHESIM APARTAMENT 2+1+2 PRANË ""KOMPLEKSI FRATERI""",Rr.Tom Plezha,111.0,2,2,Tirana,Sale,765.7657657657658
140000,"1+1 Apartment for sale in Turquoise Complex, Gjiri i Lalez, Durrës",,70.0,1,1,Durrës,Sale,2000.0
102750,"SHITET APARTAMENT 4+1+2 PRANE ZJARREFIKSES, DURRES!",,133.0,4,2,Durrës,Sale,772.5563909774436
119000,SHITET PAPAFINGO 3+1+2 ME PAMJE DETI TEK SHKEMBI I KAVAJES!,,170.0,3,2,Durrës,Sale,700.0
600,2+1 APARTMENT FOR RENT NEAR MYSLYM SHYRIT AREA!,Myslym Shyri,115.0,2,2,Tirana,Rent,5.217391304347826
43000,SHITET HYRJE 2+1,,71.0,2,1,Shkodër,Sale,605.6338028169014
650000,Apartament 3+1+3 me Verande prane Liqenit te Tiranes!,Rruga Marko Bocari,318.0,3,3,Tirana,Sale,2044.0251572327045
228800,"SALE, APARTMENT 2+1, GARDEN BUILDING!!",Tirana Garden Building,114.0,2,2,Tirana,Sale,2007.017543859649
268506,SHITET SUPER APARTAMENT 3+1+2 NE CURRILA!,,149.0,3,2,Durrës,Sale,1802.0536912751677
33600,SHESIM GARSONIERE TEK SHKEMBI I KAVAJES !,,49.0,1,1,Durrës,Sale,685.7142857142857
130000,SHITET APARTAMENT 2+1 NE CLOVER RESIDENCE.,Ish fusha e Aviacionit,100.0,2,2,Tirana,Sale,1300.0
400,1+1 FOR RENT IN SHKEMBI KAVAJES,,69.0,1,1,Durrës,Rent,5.797101449275362
250,JEPET APARTAMENT 1+1 ME QIRA TEK VILA L,,60.0,1,1,Tirana,Rent,4.166666666666667
250000,"RESIDENCA KODRA E DIELLIT 2 , SHITET APARTAMENT 3+1",Kodra e Diellit 2,277.0,3,1,Tirana,Sale,902.5270758122743
170000,"SAN PIETRO RESIDENCE , SHITET APARTAMENT 1+1",Gjiri i Lalzit,84.0,1,1,Durrës,Sale,2023.8095238095239
1000,"FORMER BLOCK, APARTMENT FOR RENT 2+1+2*STORAGE",Rruga: Abdyl Frasheri,132.0,2,2,Tirana,Rent,7.575757575757576
800,APARTMENT 2+1+ PARKING SPACE FOR RENT IN TOUCH OF THE SUN RESIDENCE!,,116.0,2,2,Tirana,Rent,6.896551724137931
142000,2+1 APARTMENT FOR SALE ON 5 MAY STREET!!!,,110.0,2,1,Tirana,Sale,1290.909090909091
950,LUXURY APARTMENT FOR RENT+PARKING POST IN DON BOSCO,Prane Vizion Plusit,103.0,2,1,Tirana,Rent,9.223300970873787
120000,SHITET APARTAMENT PRANE GJYKATES!,,143.0,3,3,Durrës,Sale,839.1608391608391
106000,OKAZION!!!! SHESIM APARTAMENT 1+1 NE REZIDENCEN LAKE LAND NE FARKE!!!,,89.0,1,1,Tirana,Sale,1191.0112359550562
130000,3+1 APARTMENT FOR SALE IN DON BOSCO,Don Bosko,117.0,3,1,Tirana,Sale,1111.111111111111
285000,Apartament 2+1+ Verande per Shitje ne Bllok,,240.0,2,2,Tirana,Sale,1187.5
175000,SHESIM APARTAMENT 2+1+2 TEK KODRA E DIELLIT!,,140.0,2,2,Tirana,Sale,1250.0
90000,"SHESIM APARTAMENT 2+1+2 NE FRESK , PRANE BAR LULISHTES",,94.0,2,2,Tirana,Sale,957.4468085106383
110000,SHESIM APARTAMENT 2+1+2 NE SHENGJIN.,,145.0,2,2,Shëngjin,Sale,758.6206896551724
2500,APARTAMENT 3+2+2 PËR QIRA TEK STADIUMI DINAMO,,226.0,3,2,Tirana,Rent,11.061946902654867
500,JAPIM PER QIRA APARTAMENT 2+1+2 + POST PARKIMI!!!,,93.0,2,2,Tirana,Rent,5.376344086021505
150000,Shesim apartament 2+1 ne Laprake !!,,113.0,2,2,Tirana,Sale,1327.4336283185842
450,JAPIM ME QIRA APARTAMENT 2+1 NE RRUGEN JORDAN MISJA,,82.0,2,1,Tirana,Rent,5.487804878048781
167000,APARTAMENT PER SHITJE 2+1+2 TE KODRA E DIELLIT!,,105.0,2,2,Tirana,Sale,1590.4761904761904
80000,"SHITET APARTAMENT 2+1 NE SHKOZET, DURRES !",Shkozet,100.0,2,1,Durrës,Sale,800.0
240000,Apartment for sale at Kodra e Diellit Residence,Kodra e Diellit,121.0,3,2,Tirana,Sale,1983.4710743801652
169920,APARTAMENT PER SHITJE 2+1+2 TE KODRA E DIELLIT!,,106.0,2,2,Tirana,Sale,1603.0188679245282
500,APARTAMENT 1+1 ME QIRA TEK SHALLVARET,,59.0,1,1,Tirana,Rent,8.474576271186441
300000,APARTAMENT PER SHITJE TEK SANTORINI RESIDENCE!,,127.0,2,1,Vlorë,Sale,2362.2047244094488
271200,2+1 APARTMENT FOR SALE IN SANTORINI RESIDENCE DHERMI!,,113.0,2,1,Vlorë,Sale,2400.0
400,Japim me qira apartament 2+1+2+Post Parkimi ne Astir!,,124.0,2,2,Tirana,Rent,3.225806451612903
165880,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',128.0,3,2,Tirana,Sale,1295.9375
165880,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',128.0,3,2,Tirana,Sale,1295.9375
165880,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',128.0,3,2,Tirana,Sale,1295.9375
165880,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',128.0,3,2,Tirana,Sale,1295.9375
165880,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',128.0,3,2,Tirana,Sale,1295.9375
165880,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',128.0,3,2,Tirana,Sale,1295.9375
165880,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',128.0,3,2,Tirana,Sale,1295.9375
850,APARTAMENT ME QIRA PER ZYRA TE LIQENI ARTIFICIAL,rruga sami frasheri,156.0,4,2,Tirana,Rent,5.448717948717949
210000,SHITET APARTAMENT 2+1 NE RESIDENCEN SAN PIETRO!,"Gjiri i Lalezit "" San Pietro""",105.0,2,1,Durrës,Sale,2000.0
110000,"SHITET APARTAMENT 3+1+3 BALLKONE, PRANE ISH RAJONIT!",Prane Ish Rajonit,118.0,3,1,Durrës,Sale,932.2033898305085
207220,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',159.0,3,2,Tirana,Sale,1303.2704402515724
207220,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',159.0,3,2,Tirana,Sale,1303.2704402515724
165000,SHITET APARTAMENT 2+1 PRANE SHKOLLES PARTIZANI!,Prane shkolles Partizani,104.0,2,1,Tirana,Sale,1586.5384615384614
207220,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',159.0,3,2,Tirana,Sale,1303.2704402515724
207220,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',159.0,3,2,Tirana,Sale,1303.2704402515724
207220,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',159.0,3,2,Tirana,Sale,1303.2704402515724
207220,APARTMENT FOR SALE 3+1+2 NEAR NEW BOULEVARD,Rruga: '' Jordan Misja'',159.0,3,2,Tirana,Sale,1303.2704402515724
320000,"SHESIM SUPER APARTAMENT 1+1 ME PAMJE NGA DETI, NE DHERMI.",,106.0,1,1,Vlorë,Sale,3018.867924528302
390000,SHESIM APARTAMENT 4+1+2 +POST PARKIMI PRANE ATSH,,194.0,4,2,Tirana,Sale,2010.3092783505156
800,JAPIM ME QERA APARTAMENT 2+1+2 PRANE RING CENTER,,130.0,2,2,Tirana,Rent,6.153846153846154
95795,1+1 apartment for sale in Sarande,,66.69,1,1,Sarandë,Sale,1436.422252211726
105000,APARTAMENT 2+1 PER SHITJE TEK ARLIS FARMACIA 10!,,84.0,2,1,Tirana,Sale,1250.0
250,JEPET APARTAMENT 1+1 ME QERA NE PLAZH HEKURUDHA !,,60.0,1,1,Durrës,Rent,4.166666666666667
711000,2+1+2 APARTMENT FOR SALE IN BOOK BUILDING!,Rr. Abdi Toptani,178.0,2,2,Tirana,Sale,3994.38202247191
852000,3+1 APARTMENT FOR SALE IN BOOK BUILDING!,Rr. Abdi Toptani,189.0,3,2,Tirana,Sale,4507.936507936508
45000,SHITET APARTAMENT 2+1 PRANE DETIT TEK MALI I ROBIT!,Mali i Robit,40.0,2,1,Durrës,Sale,1125.0
48000,SHITET APARTAMENT 1+1 PRANE DETIT TEK MALI I ROBIT!,Mali i Robit,54.0,1,1,Durrës,Sale,888.8888888888889
433000,1+1 APARTMENT FOR SALE IN BOOK BUILDING!,Rr. Abdi Toptani,108.0,1,1,Tirana,Sale,4009.259259259259
721000,3+1 APARTMENT FOR SALE IN BOOK BUILDING!,Rr. Abdi Toptani,180.0,3,2,Tirana,Sale,4005.5555555555557
300000,"KOMPLEKSI TURISTIK LURA 5, SHITET APARTAMENT 3+1",Gjiri i Lalezit,248.0,3,3,Durrës,Sale,1209.6774193548388
140000,SHESIM APARTAMENT 2+1 TEK ISH-FUSHA E AVIACIONIT !,FUSHA AVIACIONIT,135.0,2,1,Tirana,Sale,1037.037037037037
93000,2+1 APARTMENT FOR SALE IN YZBERISH!,"Bulevardi Migjeni,",93.0,2,1,Tirana,Sale,1000.0
300,JEPET ME QERA APARTAMENT 1+1 TEK SHKEMBI KAVAJES !,,67.0,1,1,Durrës,Rent,4.477611940298507
78800,SHESIM APARTAMENT 1+1 PRANE GLOBE!,Rr. Stavri Themeli,77.0,1,1,Tirana,Sale,1023.3766233766233
45000,"APARTMENT 1+1 FOR SALE, NEAR ""AULONA"" PARK",,58.0,1,1,Vlorë,Sale,775.8620689655172
1200,APARTAMENT NE QENDER DURRES ME PAMJE NGA PORTI!,,71.0,1,1,Durrës,Rent,16.901408450704224
116000,"SHITET APARTAMENT 2+1+2 TEK PALLATI SPORTIT, DURRES !",,116.0,2,2,Durrës,Sale,1000.0
700,JAPIM ME QIRA AMBIENT PER ZYRA PRANE RING CENTER.,,105.0,2,2,Tirana,Rent,6.666666666666667
230000,"Near the Embassies Block, Sale 2+1+2 Super Invested",,123.0,2,2,Tirana,Sale,1869.918699186992
77900,"APARTMENT FOR SALE 1 +1 ASTIR, NEAR KASHAR BOULEVARD",Rruga ''Sokrat Miho'' prane Bulevardit te Kasharit,71.0,1,1,Tirana,Sale,1097.1830985915492
75400,"APARTMENT FOR SALE 1 +1 ASTIR, NEAR KASHAR BOULEVARD",Rruga ''Sokrat Miho'' prane Bulevardit te Kasharit,69.0,1,1,Tirana,Sale,1092.7536231884058
75500,"APARTMENT FOR SALE 1 +1 ASTIR, NEAR KASHAR BOULEVARD",Rruga ''Sokrat Miho'' prane Bulevardit te Kasharit,69.0,1,1,Tirana,Sale,1094.2028985507247
197600,"APARTMENT FOR SALE 3+1+2 ASTIR, NEAR KASHAR BOULEVARD",Rruga ''Sokrat Miho'' prane Bulevardit te Kasharit,180.0,3,2,Tirana,Sale,1097.7777777777778
73200,"APARTMENT FOR SALE 1+1 ASTIR, NEAR KASHAR BOULEVARD",Rruga ''Sokrat Miho'' prane Bulevardit te Kasharit,67.0,1,1,Tirana,Sale,1092.5373134328358
96400,"APARTMENT FOR SALE 2+1 ASTIR, NEAR KASHAR BOULEVARD",Rruga ''Sokrat Miho'' prane Bulevardit te Kasharit,88.0,2,1,Tirana,Sale,1095.4545454545455
75600,"APARTMENT FOR SALE 1+1 ASTIR, NEAR KASHAR BOULEVARD",Rruga ''Sokrat Miho'' prane Bulevardit te Kasharit,69.0,1,1,Tirana,Sale,1095.6521739130435
278000,"SHESIM APARTAMENT 3+1+2, RRUGA HIM KOLLI!",Rruga Him Kolli,156.0,3,2,Tirana,Sale,1782.051282051282
400,2+1 APARTMENT FOR RENT NEAR VENUE CLUB,Kodra e Priftit,110.0,2,1,Tirana,Rent,3.6363636363636362
25000,SHITET APARTAMENT 1+1 NE KAVAJE !!!!,,53.0,1,1,Kavajë,Sale,471.6981132075472
121500,"Shitet apartament 2+1+2 tek Mirabella, Oxhaku!",,103.0,2,2,Tirana,Sale,1179.611650485437
500,JEPET ME QIRA APARTAMENT 2+1 TE RRUGA MINE PEZA!,,110.0,2,1,Tirana,Rent,4.545454545454546
43300,SHITET 1+1 SHENGJIN,,72.0,1,1,Shëngjin,Sale,601.3888888888889
115000,SHESIM APARTAMENT 1+1 TEK 21 DHJETORI!,Rruga Naim Frasheri,52.0,1,1,Tirana,Sale,2211.5384615384614
163891,2+1 APARTMENTS FOR SALE AT RIVERSIDE RESIDENCE,,126.0,2,1,Tirana,Sale,1300.7222222222222
90000,SHESIM APARTAMENT 2+1 TEK ISH PARKU!,,75.0,2,1,Tirana,Sale,1200.0
87000,Shitet apartament 1+1+Verande ne Astir!,,65.0,1,1,Tirana,Sale,1338.4615384615386
300,"APARTMENT 1+1 FOR RENT, VLORE","Lagjja ''Hajrro Cakerri'', Rruga Toto Hosi",70.0,1,1,Vlorë,Rent,4.285714285714286
330000,"SHITET APARTAMENT 3+1+2 TEK ""KOMUNA PARISIT"" !",,127.0,3,2,Tirana,Sale,2598.4251968503936
40000,SHITET APARTAMENT 2+1 NE SHKOZET TE DURRESIT !!!,,87.0,2,1,Durrës,Sale,459.7701149425287
130000,"1+1 APARTMENT FOR SALE, IN LUNGOMARE",,93.0,1,1,Vlorë,Sale,1397.8494623655913
90600,"1+1 APARTMENT FOR SALE, IN LUNGOMARE",,76.0,1,1,Vlorë,Sale,1192.1052631578948
185000,SUPER APARTMENT WITH VERANDA FOR SALE,Rruga '' Llambro Rexho '',107.0,2,1,Vlorë,Sale,1728.9719626168223
99400,"1+1 APARTMENT FOR SALE, IN LUNGOMARE!",,71.0,1,1,Vlorë,Sale,1400.0
359000,APARTAMENT 3+1+3+VERANDË TE ISH-EKSPOZITA,Ish-Ekspozita,320.0,3,3,Tirana,Sale,1121.875
80000,"LAPRAKE, SHITET DYQAN DHE BIZNES FARMACI NE KATIN PERDHE",perball KMY,65.0,1,1,Tirana,Sale,1230.7692307692307
117600,"1+1 APARTMENT FOR SALE, IN LUNGOMARE",,84.0,1,1,Vlorë,Sale,1400.0
850,Super Apartament Me Oborr + 2 Poste Parkimi Ne Selite!,Selite,89.0,2,2,Tirana,Rent,9.55056179775281
173000,"Shitet Apartament 2+1 tek Xibraku, Rruga Elbasanit",,133.0,2,2,Tirana,Sale,1300.751879699248
178000,"Shitet Apartament 2+1 tek Xibraku, Rruga Elbasanit",,137.0,2,2,Tirana,Sale,1299.2700729927008
250,JEPET APARTAMENT 2+1 ME QIRA PRANE DREJTORISE SE POLICISE.,Drejtoria e Policise,56.0,2,1,Durrës,Rent,4.464285714285714
71000,Apartament 2+1 tek Univers City!,UNIVERS CITY,97.0,2,2,Tirana,Sale,731.9587628865979
700,"2+1 Apartment for Rent, Willson Square",Mbrapa Postes numer 8,110.0,2,1,Tirana,Rent,6.363636363636363
153300,"2+1 APARTMENT FOR SALE, IN LUNGOMARE",,110.0,2,2,Vlorë,Sale,1393.6363636363637
131400,"APARTMENT 2+1 FOR SALE, IN LUNGOMARE",,110.0,2,2,Vlorë,Sale,1194.5454545454545
119000,"1+1 APARTMENT FOR SALE, IN LUNGOMARE!",,85.0,1,1,Vlorë,Sale,1400.0
70000,"730 EUR/M2, SHENGJIN SHESIM APARTAMENT 2+1+DEPO!",,96.0,2,1,Shëngjin,Sale,729.1666666666666
350,"Jepet me qera 2+2+1 perballe Blu Star, Durres",Rruga Enver Zazani,105.0,2,2,Durrës,Rent,3.3333333333333335
137000,SHITET APARTAMENT 1+1 NE RRUGEN E ELBASANIT,7 Xhuxhat,93.0,1,1,Tirana,Sale,1473.1182795698924
450,APARTAMENT 1+1 ME QIRA NE RR.ELBASANIT PER BANIM / ZYRA,7 Xhuxhat,93.0,1,1,Tirana,Rent,4.838709677419355
120000,SHESIM APARTAMENT 2+1 ME PAMJE DETI TEK VILA E ZOGUT!,Vila e Zogut,100.0,2,1,Durrës,Sale,1200.0
113500,SHITET APARTAMENT 2+1+ 2 NE GOLEM PRANE HOTEL '' PREMIUM '' !,,113.0,2,2,Durrës,Sale,1004.4247787610619
78000,SHITET APARTAMENT 1+1 NE GOLEM PRANE HOTEL ''PREMIUM'' !,,78.0,1,1,Durrës,Sale,1000.0
70000,SHITET APARTAMENT 2+1 NE GOLEM 1,,86.0,2,2,Durrës,Sale,813.953488372093
71000,SHITET APARTAMENT 1+1 PRANE HOTEL PREMIUM !,,71.0,1,1,Durrës,Sale,1000.0
102500,"SHESIM APARTAMENT 2+1 NE ZONEN E RANES HEDHUN, SHENGJIN",,103.0,2,1,Shëngjin,Sale,995.1456310679612
107000,"SHESIM APARTAMENT 2+1 NE ZONEN E RANES HEDHUN, SHENGJIN",,107.0,2,1,Shëngjin,Sale,1000.0
107000,"SHESIM APARTAMENT 2+1 NE ZONEN E RANES HEDHUN, SHENGJIN",,107.0,2,1,Shëngjin,Sale,1000.0
72000,"SHESIM APARTAMENT 1+1 TEK RANA E HEDHUN, SHENGJIN",,72.0,1,1,Shëngjin,Sale,1000.0
160000,SHESIM APARTAMENT 3+1 NE RRUGEN BARDHYL,,140.0,3,1,Tirana,Sale,1142.857142857143
300,1+1 APARTMENT FOR RENT NEAR LUNGOMARE!,,75.0,1,1,Vlorë,Rent,4.0
65000,APARTMENT 1+1 FOR SALE IN GOLEM!!,,60.0,1,1,Durrës,Sale,1083.3333333333333
320000,Shesim Apartament 3+1 tek Rruga e Kavajes!,Rruga e Kavajes,138.0,3,2,Tirana,Sale,2318.840579710145
196000,SHESIM AMBIENT KOMERCIAL TEK RRUGA E KAVAJËS,,40.0,1,1,Tirana,Sale,4900.0
750,"Apartment for rent near Shallvare street, for living or for office!",Bulevardi Gjergj Fishta,80.0,2,1,Tirana,Rent,9.375
60000,"Apartament 2+1, prane Hotel Miami 2!",Prane Hotel Miami 2,80.0,2,2,Durrës,Sale,750.0
502590,Shitet apartament 2+1+2 te rruga e Kosovareve,,168.0,2,2,Tirana,Sale,2991.6071428571427
206000,3+1 apartment for sale in front of the Delijorgji complex,,129.0,3,1,Tirana,Sale,1596.8992248062016
48000,SHITET APARTAMENT 1+1 NE DURRES!!!,,58.0,1,1,Durrës,Sale,827.5862068965517
125000,"SHENGJIN, APARTAMENT ME PAMJE NGA DETI + POST PARKIMI NE SHITJE!",,101.0,1,1,Shëngjin,Sale,1237.6237623762377
550000,APARTMENT WITH VERANDA FOR SALE NEAR THE GUARD OF THE REPUBLIC,,202.0,2,3,Tirana,Sale,2722.772277227723
112000,"SHITET APARTAMENT 3+1, PRANE POLICISE",,140.0,3,2,Shkodër,Sale,800.0
80000,"SHITET APARTAMENT 2+1, PRANE POLICISE",,100.0,2,2,Shkodër,Sale,800.0
54400,"SHITET APARTAMENT 1+1, PRANE POLICISE",,68.0,1,1,Shkodër,Sale,800.0
230000,"TEK RRUGA E BARRIKADAVE, SHITET APARTMENT 2+1+2+POST PARKIMI!",,122.0,2,2,Tirana,Sale,1885.2459016393443
390000,"NE BLLOK, APARTAMENT 3+1+2 NE SHITJE!",,131.0,3,2,Tirana,Sale,2977.0992366412215
2000,Apartament per qira ne bllok!,Ish Blloku,130.0,2,2,Tirana,Rent,15.384615384615385
90000,SHITET APARTAMENTI 2+1 NE GOLEM !!!,,85.0,2,1,Durrës,Sale,1058.8235294117646
135000,APARTMENT 2+1+2 FOR SALE NEAR THE AVIATION FIELD!,Ish Fusha e Aviacionit,101.0,2,2,Tirana,Sale,1336.6336633663366
78000,SHITET APARTAMENT 2+1+2 NE RRUGEN 'ALEKSNADER GOGA' !,Prane Spitalit,123.0,2,2,Durrës,Sale,634.1463414634146
76000,"Shesim apartament 2+1 prane shkolles ""Themistokli Germenji""",,125.0,2,2,Korçë,Sale,608.0
800,JEPET ME QIRA APARTAMENT NE QENDER,Qender,114.0,2,1,Tirana,Rent,7.017543859649122
600,"FOUR VILLAS FOR RENT, NEAR THE DIRECTORATE OF HYGIENE, TIRANA!",Rruga Pjeter Budi,252.0,3,2,Tirana,Rent,2.380952380952381
112000,SHITET APARTAMENT 2+1+2 TE KOPSHTI BOTANIK!,,100.0,2,2,Tirana,Sale,1120.0
195000,"Shitet Apartament 2+1+2 tek ""Kompleksi Oasis""",,117.0,2,2,Tirana,Sale,1666.6666666666667
154000,"FOR SALE, APARTMENT 2+1+2 IN THE MAGNET COMPLEX!","Kompleksi ""Magnet""",92.0,2,2,Tirana,Sale,1673.9130434782608
62500,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,Golem,63.0,1,1,Durrës,Sale,992.063492063492
62400,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,Golem,62.0,1,1,Durrës,Sale,1006.4516129032259
62500,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,Golem,63.0,1,1,Durrës,Sale,992.063492063492
70200,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,Golem,70.0,1,1,Durrës,Sale,1002.8571428571429
64100,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,Golem,64.0,1,1,Durrës,Sale,1001.5625
59300,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,Golem,59.0,1,1,Durrës,Sale,1005.0847457627119
37000,SHITET GARSONIERE NE SHENGJIN!!!,Kune,29.0,1,1,Shëngjin,Sale,1275.8620689655172
160000,VASIL SHANTO SHITET APARTAMENT 3+1!,,137.0,3,2,Tirana,Sale,1167.8832116788321
175000,SHITET APARTAMENT 2+1+2 TEK QENDRA KRISTAL,,95.0,2,2,Tirana,Sale,1842.1052631578948
67100,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,Golem,67.0,1,1,Durrës,Sale,1001.4925373134329
62200,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,Golem,62.0,1,1,Durrës,Sale,1003.2258064516129
59800,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,Golem,60.0,1,1,Durrës,Sale,996.6666666666666
63500,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,Golem,64.0,1,1,Durrës,Sale,992.1875
124200,"SHESIM APARTAMENT 2+1+2 TEK OASIS RESIDENCE, ASTIR!",,107.0,2,2,Tirana,Sale,1160.747663551402
67100,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,,67.0,1,1,Durrës,Sale,1001.4925373134329
49500,Shitet apartament ne Yzberish.,,44.0,1,1,Tirana,Sale,1125.0
62200,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,,62.0,1,1,Durrës,Sale,1003.2258064516129
62500,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,,63.0,1,1,Durrës,Sale,992.063492063492
62400,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,,62.0,1,1,Durrës,Sale,1006.4516129032259
62500,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,,63.0,1,1,Durrës,Sale,992.063492063492
70200,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,,70.0,1,1,Durrës,Sale,1002.8571428571429
64100,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,,64.0,1,1,Durrës,Sale,1001.5625
59300,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,,59.0,1,1,Durrës,Sale,1005.0847457627119
78000,SHITET APARTAMENT 2+1 PRANE SPITALIT DURRES !,,86.0,2,1,Durrës,Sale,906.9767441860465
900,JEPET ME QIRA 3+1 TE ISH EKSPOZITA!,,145.0,3,2,Tirana,Rent,6.206896551724138
73000,"Apartament 2+1 per shitje ne Kamez, Bulevardi Blu",Bulevardi Blu,106.0,2,1,Tirana,Sale,688.6792452830189
69500,Shesim apartament ne Golem.,Kompleksi Alb Adriatik.,59.0,1,1,Durrës,Sale,1177.9661016949153
90000,APARTAMENT 2+1 NE SHITJE FRESK!,,98.0,2,2,Tirana,Sale,918.3673469387755
131500,Shitet apartament 2+1 tek ASL VENUE prane Profarmes.,,109.0,2,2,Tirana,Sale,1206.4220183486239
129990,Shitet apartament 2+1 tek Profarma.,,108.0,2,2,Tirana,Sale,1203.611111111111
91700,"Rezidenca Future Home, Apartament 1+1!",Future Home Residence,66.0,1,1,Tirana,Sale,1389.3939393939395
350,"SEA VIEW APARTMENT FOR RENT, FIRST LINE BEACH!","Plazh, Teuta",70.0,1,1,Durrës,Rent,5.0
350,"SEA VIEW APARTMENT FOR RENT, FIRST LINE BEACH!","Plazh, Teuta",70.0,1,1,Durrës,Rent,5.0
115000,Apartment for sale overlooking the Sarande sea,,104.0,2,2,Sarandë,Sale,1105.7692307692307
75000,1+1 Apartment for sale at the Former Aviation Field!!,,62.0,1,1,Tirana,Sale,1209.6774193548388
85000,1+1 Apartment for sale at the Former Aviation Field!!,,71.0,1,1,Tirana,Sale,1197.1830985915492
400,JEPET SUPER APARTAMENT 1+1 NE PLAZH ''DURRES''!,,65.0,1,1,Durrës,Rent,6.153846153846154
104000,"SHITET APARTAMENT 2+1 NE GOLEM, NDERTIM I RI!",,80.0,2,1,Durrës,Sale,1300.0
84500,"SHITET APARTAMENT 2+1 NE GOLEM, NDERTIM I RI!",,65.0,2,1,Durrës,Sale,1300.0
63500,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,,64.0,1,1,Durrës,Sale,992.1875
98150,"SHESIM APARTAMENT 1+1 TEK LAKELAND RESIDENCE, FARKE",Farkë,75.0,1,1,Tirana,Sale,1308.6666666666667
152100,"SHESIM APARTAMENT 2+1 TEK LAKELAND RESIDENCE, FARKE",,117.0,2,2,Tirana,Sale,1300.0
152000,"SHESIM APARTAMENT 2+1 TEK LAKELAND RESIDENCE, FARKE",Farkë,117.0,2,2,Tirana,Sale,1299.145299145299
79300,"SHITET APARTAMENT 1+1 NE GOLEM, NDERTIM I RI!",,61.0,1,1,Durrës,Sale,1300.0
102700,"SHESIM APARTAMENT 1+1 TEK LAKELAND RESIDENCE, FARKE",LakeLand Residence,79.0,1,1,Tirana,Sale,1300.0
59000,SHITET APARTAMENT 1+1 NE VIJEN E PARE TEK SHKEMBI KAVAJES !,,65.0,1,1,Durrës,Sale,907.6923076923077
104000,"SHESIM APARTAMENT 1+1 TEK LAKELAND RESIDENCE, FARKE",,79.0,1,1,Tirana,Sale,1316.4556962025317
129000,SHITE APARTAMENT 3+1+2 NE ALI DEM!,Rr. Ali Demi,123.0,2,2,Tirana,Sale,1048.780487804878
59800,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,,63.0,1,1,Durrës,Sale,949.2063492063492
139000,APARTMENT FOR SALE NEAR LUNGOMARE,Lagjja '' Pavaresia '',100.0,2,2,Vlorë,Sale,1390.0
62700,SHITET APARTAMENT 1+1 PRANE DETIT TEK MALI I ROBIT!,Pishat e Buta,63.0,1,1,Durrës,Sale,995.2380952380952
63400,FILLUAN SHITJET TE MALI ROBIT ! MUNDESI PAGESE ME KESTE !,Mali i Robit,63.0,1,1,Durrës,Sale,1006.3492063492064
